timestamp,tipo_dia,region,demanda_mwh
2021-01-01 00:00:00,no_habil,Buenos Aires,1666.617
2021-01-01 01:00:00,no_habil,Buenos Aires,1622.660
2021-01-01 02:00:00,no_habil,Buenos Aires,1549.915
2021-01-01 03:00:00,no_habil,Buenos Aires,1479.215
2021-01-01 04:00:00,no_habil,Buenos Aires,1433.685
2021-01-01 05:00:00,no_habil,Buenos Aires,1328.401
2021-01-01 06:00:00,no_habil,Buenos Aires,1232.155
2021-01-01 07:00:00,no_habil,Buenos Aires,1232.809
2021-01-01 08:00:00,no_habil,Buenos Aires,1283.121
2021-01-01 09:00:00,no_habil,Buenos Aires,1357.210
2021-01-01 10:00:00,no_habil,Buenos Aires,1446.271
2021-01-01 11:00:00,no_habil,Buenos Aires,1552.880
2021-01-01 12:00:00,no_habil,Buenos Aires,1653.978
2021-01-01 13:00:00,no_habil,Buenos Aires,1711.321
2021-01-01 14:00:00,no_habil,Buenos Aires,1753.623
2021-01-01 15:00:00,no_habil,Buenos Aires,1780.497
2021-01-01 16:00:00,no_habil,Buenos Aires,1803.730
2021-01-01 17:00:00,no_habil,Buenos Aires,1812.350
2021-01-01 18:00:00,no_habil,Buenos Aires,1806.208
2021-01-01 19:00:00,no_habil,Buenos Aires,1820.508
2021-01-01 20:00:00,no_habil,Buenos Aires,1941.747
2021-01-01 21:00:00,no_habil,Buenos Aires,2077.816
2021-01-01 22:00:00,no_habil,Buenos Aires,2027.925
2021-01-01 23:00:00,no_habil,Buenos Aires,1933.902
2021-01-02 00:00:00,no_habil,Buenos Aires,1857.713
2021-01-02 01:00:00,no_habil,Buenos Aires,1763.698
2021-01-02 02:00:00,no_habil,Buenos Aires,1682.984
2021-01-02 03:00:00,no_habil,Buenos Aires,1635.282
2021-01-02 04:00:00,no_habil,Buenos Aires,1597.068
2021-01-02 05:00:00,no_habil,Buenos Aires,1529.444
2021-01-02 06:00:00,no_habil,Buenos Aires,1490.257
2021-01-02 07:00:00,no_habil,Buenos Aires,1553.731
2021-01-02 08:00:00,no_habil,Buenos Aires,1677.279
2021-01-02 09:00:00,no_habil,Buenos Aires,1816.116
2021-01-02 10:00:00,no_habil,Buenos Aires,1978.691
2021-01-02 11:00:00,no_habil,Buenos Aires,2113.703
2021-01-02 12:00:00,no_habil,Buenos Aires,2252.046
2021-01-02 13:00:00,no_habil,Buenos Aires,2355.147
2021-01-02 14:00:00,no_habil,Buenos Aires,2373.997
2021-01-02 15:00:00,no_habil,Buenos Aires,2410.433
2021-01-02 16:00:00,no_habil,Buenos Aires,2403.992
2021-01-02 17:00:00,no_habil,Buenos Aires,2373.474
2021-01-02 18:00:00,no_habil,Buenos Aires,2347.103
2021-01-02 19:00:00,no_habil,Buenos Aires,2314.948
2021-01-02 20:00:00,no_habil,Buenos Aires,2432.549
2021-01-02 21:00:00,no_habil,Buenos Aires,2518.284
2021-01-02 22:00:00,no_habil,Buenos Aires,2429.844
2021-01-02 23:00:00,no_habil,Buenos Aires,2285.238
2021-01-03 00:00:00,no_habil,Buenos Aires,2157.397
2021-01-03 01:00:00,no_habil,Buenos Aires,2069.647
2021-01-03 02:00:00,no_habil,Buenos Aires,1956.753
2021-01-03 03:00:00,no_habil,Buenos Aires,1870.544
2021-01-03 04:00:00,no_habil,Buenos Aires,1785.163
2021-01-03 05:00:00,no_habil,Buenos Aires,1688.345
2021-01-03 06:00:00,no_habil,Buenos Aires,1583.523
2021-01-03 07:00:00,no_habil,Buenos Aires,1604.587
2021-01-03 08:00:00,no_habil,Buenos Aires,1617.684
2021-01-03 09:00:00,no_habil,Buenos Aires,1747.963
2021-01-03 10:00:00,no_habil,Buenos Aires,1853.864
2021-01-03 11:00:00,no_habil,Buenos Aires,1967.590
2021-01-03 12:00:00,no_habil,Buenos Aires,2097.875
2021-01-03 13:00:00,no_habil,Buenos Aires,2176.084
2021-01-03 14:00:00,no_habil,Buenos Aires,2196.976
2021-01-03 15:00:00,no_habil,Buenos Aires,2203.830
2021-01-03 16:00:00,no_habil,Buenos Aires,2157.901
2021-01-03 17:00:00,no_habil,Buenos Aires,2061.856
2021-01-03 18:00:00,no_habil,Buenos Aires,2049.026
2021-01-03 19:00:00,no_habil,Buenos Aires,2061.083
2021-01-03 20:00:00,no_habil,Buenos Aires,2213.298
2021-01-03 21:00:00,no_habil,Buenos Aires,2270.968
2021-01-03 22:00:00,no_habil,Buenos Aires,2216.810
2021-01-03 23:00:00,no_habil,Buenos Aires,2113.808
2021-01-04 00:00:00,habil,Buenos Aires,2003.819
2021-01-04 01:00:00,habil,Buenos Aires,1908.479
2021-01-04 02:00:00,habil,Buenos Aires,1855.499
2021-01-04 03:00:00,habil,Buenos Aires,1793.809
2021-01-04 04:00:00,habil,Buenos Aires,1752.736
2021-01-04 05:00:00,habil,Buenos Aires,1727.227
2021-01-04 06:00:00,habil,Buenos Aires,1687.766
2021-01-04 07:00:00,habil,Buenos Aires,1760.837
2021-01-04 08:00:00,habil,Buenos Aires,1883.972
2021-01-04 09:00:00,habil,Buenos Aires,2003.523
2021-01-04 10:00:00,habil,Buenos Aires,2110.981
2021-01-04 11:00:00,habil,Buenos Aires,2231.600
2021-01-04 12:00:00,habil,Buenos Aires,2322.722
2021-01-04 13:00:00,habil,Buenos Aires,2377.454
2021-01-04 14:00:00,habil,Buenos Aires,2405.278
2021-01-04 15:00:00,habil,Buenos Aires,2388.441
2021-01-04 16:00:00,habil,Buenos Aires,2332.365
2021-01-04 17:00:00,habil,Buenos Aires,2293.937
2021-01-04 18:00:00,habil,Buenos Aires,2251.407
2021-01-04 19:00:00,habil,Buenos Aires,2202.489
2021-01-04 20:00:00,habil,Buenos Aires,2324.575
2021-01-04 21:00:00,habil,Buenos Aires,2392.831
2021-01-04 22:00:00,habil,Buenos Aires,2294.694
2021-01-04 23:00:00,habil,Buenos Aires,2179.398
2021-01-05 00:00:00,habil,Buenos Aires,2046.240
2021-01-05 01:00:00,habil,Buenos Aires,1937.428
2021-01-05 02:00:00,habil,Buenos Aires,1863.181
2021-01-05 03:00:00,habil,Buenos Aires,1814.218
2021-01-05 04:00:00,habil,Buenos Aires,1785.289
2021-01-05 05:00:00,habil,Buenos Aires,1728.093
2021-01-05 06:00:00,habil,Buenos Aires,1708.403
2021-01-05 07:00:00,habil,Buenos Aires,1784.180
2021-01-05 08:00:00,habil,Buenos Aires,1908.484
2021-01-05 09:00:00,habil,Buenos Aires,2008.778
2021-01-05 10:00:00,habil,Buenos Aires,2104.093
2021-01-05 11:00:00,habil,Buenos Aires,2193.558
2021-01-05 12:00:00,habil,Buenos Aires,2264.738
2021-01-05 13:00:00,habil,Buenos Aires,2283.878
2021-01-05 14:00:00,habil,Buenos Aires,2286.560
2021-01-05 15:00:00,habil,Buenos Aires,2252.743
2021-01-05 16:00:00,habil,Buenos Aires,2207.947
2021-01-05 17:00:00,habil,Buenos Aires,2175.679
2021-01-05 18:00:00,habil,Buenos Aires,2145.821
2021-01-05 19:00:00,habil,Buenos Aires,2112.172
2021-01-05 20:00:00,habil,Buenos Aires,2267.122
2021-01-05 21:00:00,habil,Buenos Aires,2331.513
2021-01-05 22:00:00,habil,Buenos Aires,2222.481
2021-01-05 23:00:00,habil,Buenos Aires,2143.115
2021-01-06 00:00:00,habil,Buenos Aires,2007.495
2021-01-06 01:00:00,habil,Buenos Aires,1899.079
2021-01-06 02:00:00,habil,Buenos Aires,1861.710
2021-01-06 03:00:00,habil,Buenos Aires,1807.124
2021-01-06 04:00:00,habil,Buenos Aires,1790.502
2021-01-06 05:00:00,habil,Buenos Aires,1793.621
2021-01-06 06:00:00,habil,Buenos Aires,1715.174
2021-01-06 07:00:00,habil,Buenos Aires,1775.148
2021-01-06 08:00:00,habil,Buenos Aires,1844.781
2021-01-06 09:00:00,habil,Buenos Aires,1922.038
2021-01-06 10:00:00,habil,Buenos Aires,1965.144
2021-01-06 11:00:00,habil,Buenos Aires,2013.748
2021-01-06 12:00:00,habil,Buenos Aires,2059.537
2021-01-06 13:00:00,habil,Buenos Aires,2076.889
2021-01-06 14:00:00,habil,Buenos Aires,2070.941
2021-01-06 15:00:00,habil,Buenos Aires,2062.463
2021-01-06 16:00:00,habil,Buenos Aires,2053.749
2021-01-06 17:00:00,habil,Buenos Aires,2058.599
2021-01-06 18:00:00,habil,Buenos Aires,2099.402
2021-01-06 19:00:00,habil,Buenos Aires,2085.916
2021-01-06 20:00:00,habil,Buenos Aires,2240.168
2021-01-06 21:00:00,habil,Buenos Aires,2286.955
2021-01-06 22:00:00,habil,Buenos Aires,2196.784
2021-01-06 23:00:00,habil,Buenos Aires,2048.282
2021-01-07 00:00:00,habil,Buenos Aires,1935.401
2021-01-07 01:00:00,habil,Buenos Aires,1847.896
2021-01-07 02:00:00,habil,Buenos Aires,1787.537
2021-01-07 03:00:00,habil,Buenos Aires,1770.302
2021-01-07 04:00:00,habil,Buenos Aires,1730.323
2021-01-07 05:00:00,habil,Buenos Aires,1698.306
2021-01-07 06:00:00,habil,Buenos Aires,1680.848
2021-01-07 07:00:00,habil,Buenos Aires,1767.223
2021-01-07 08:00:00,habil,Buenos Aires,1869.773
2021-01-07 09:00:00,habil,Buenos Aires,1962.480
2021-01-07 10:00:00,habil,Buenos Aires,2042.777
2021-01-07 11:00:00,habil,Buenos Aires,2094.565
2021-01-07 12:00:00,habil,Buenos Aires,2166.929
2021-01-07 13:00:00,habil,Buenos Aires,2179.481
2021-01-07 14:00:00,habil,Buenos Aires,2232.718
2021-01-07 15:00:00,habil,Buenos Aires,2260.630
2021-01-07 16:00:00,habil,Buenos Aires,2274.564
2021-01-07 17:00:00,habil,Buenos Aires,2258.808
2021-01-07 18:00:00,habil,Buenos Aires,2258.561
2021-01-07 19:00:00,habil,Buenos Aires,2217.264
2021-01-07 20:00:00,habil,Buenos Aires,2390.742
2021-01-07 21:00:00,habil,Buenos Aires,2486.538
2021-01-07 22:00:00,habil,Buenos Aires,2360.001
2021-01-07 23:00:00,habil,Buenos Aires,2235.704
2021-01-08 00:00:00,habil,Buenos Aires,2099.377
2021-01-08 01:00:00,habil,Buenos Aires,2016.360
2021-01-08 02:00:00,habil,Buenos Aires,1950.412
2021-01-08 03:00:00,habil,Buenos Aires,1873.379
2021-01-08 04:00:00,habil,Buenos Aires,1812.716
2021-01-08 05:00:00,habil,Buenos Aires,1780.441
2021-01-08 06:00:00,habil,Buenos Aires,1716.934
2021-01-08 07:00:00,habil,Buenos Aires,1808.579
2021-01-08 08:00:00,habil,Buenos Aires,1921.216
2021-01-08 09:00:00,habil,Buenos Aires,2019.565
2021-01-08 10:00:00,habil,Buenos Aires,2096.849
2021-01-08 11:00:00,habil,Buenos Aires,2168.962
2021-01-08 12:00:00,habil,Buenos Aires,2238.288
2021-01-08 13:00:00,habil,Buenos Aires,2266.593
2021-01-08 14:00:00,habil,Buenos Aires,2277.696
2021-01-08 15:00:00,habil,Buenos Aires,2278.794
2021-01-08 16:00:00,habil,Buenos Aires,2264.927
2021-01-08 17:00:00,habil,Buenos Aires,2248.480
2021-01-08 18:00:00,habil,Buenos Aires,2201.143
2021-01-08 19:00:00,habil,Buenos Aires,2213.385
2021-01-08 20:00:00,habil,Buenos Aires,2346.707
2021-01-08 21:00:00,habil,Buenos Aires,2367.911
2021-01-08 22:00:00,habil,Buenos Aires,2272.082
2021-01-08 23:00:00,habil,Buenos Aires,2188.561
2021-01-09 00:00:00,no_habil,Buenos Aires,2043.312
2021-01-09 01:00:00,no_habil,Buenos Aires,1936.065
2021-01-09 02:00:00,no_habil,Buenos Aires,1853.707
2021-01-09 03:00:00,no_habil,Buenos Aires,1803.749
2021-01-09 04:00:00,no_habil,Buenos Aires,1796.031
2021-01-09 05:00:00,no_habil,Buenos Aires,1741.926
2021-01-09 06:00:00,no_habil,Buenos Aires,1644.603
2021-01-09 07:00:00,no_habil,Buenos Aires,1632.627
2021-01-09 08:00:00,no_habil,Buenos Aires,1711.335
2021-01-09 09:00:00,no_habil,Buenos Aires,1804.273
2021-01-09 10:00:00,no_habil,Buenos Aires,1862.981
2021-01-09 11:00:00,no_habil,Buenos Aires,1923.534
2021-01-09 12:00:00,no_habil,Buenos Aires,1971.108
2021-01-09 13:00:00,no_habil,Buenos Aires,2059.217
2021-01-09 14:00:00,no_habil,Buenos Aires,2059.998
2021-01-09 15:00:00,no_habil,Buenos Aires,2104.507
2021-01-09 16:00:00,no_habil,Buenos Aires,2055.747
2021-01-09 17:00:00,no_habil,Buenos Aires,2071.275
2021-01-09 18:00:00,no_habil,Buenos Aires,2086.632
2021-01-09 19:00:00,no_habil,Buenos Aires,2113.584
2021-01-09 20:00:00,no_habil,Buenos Aires,2243.256
2021-01-09 21:00:00,no_habil,Buenos Aires,2317.851
2021-01-09 22:00:00,no_habil,Buenos Aires,2222.323
2021-01-09 23:00:00,no_habil,Buenos Aires,2088.142
2021-01-10 00:00:00,no_habil,Buenos Aires,1990.176
2021-01-10 01:00:00,no_habil,Buenos Aires,1897.530
2021-01-10 02:00:00,no_habil,Buenos Aires,1808.044
2021-01-10 03:00:00,no_habil,Buenos Aires,1765.168
2021-01-10 04:00:00,no_habil,Buenos Aires,1697.966
2021-01-10 05:00:00,no_habil,Buenos Aires,1623.869
2021-01-10 06:00:00,no_habil,Buenos Aires,1515.716
2021-01-10 07:00:00,no_habil,Buenos Aires,1536.895
2021-01-10 08:00:00,no_habil,Buenos Aires,1659.602
2021-01-10 09:00:00,no_habil,Buenos Aires,1737.591
2021-01-10 10:00:00,no_habil,Buenos Aires,1845.209
2021-01-10 11:00:00,no_habil,Buenos Aires,1973.137
2021-01-10 12:00:00,no_habil,Buenos Aires,2104.581
2021-01-10 13:00:00,no_habil,Buenos Aires,2163.702
2021-01-10 14:00:00,no_habil,Buenos Aires,2176.828
2021-01-10 15:00:00,no_habil,Buenos Aires,2185.120
2021-01-10 16:00:00,no_habil,Buenos Aires,2137.414
2021-01-10 17:00:00,no_habil,Buenos Aires,2103.513
2021-01-10 18:00:00,no_habil,Buenos Aires,2075.500
2021-01-10 19:00:00,no_habil,Buenos Aires,2106.796
2021-01-10 20:00:00,no_habil,Buenos Aires,2240.311
2021-01-10 21:00:00,no_habil,Buenos Aires,2330.715
2021-01-10 22:00:00,no_habil,Buenos Aires,2291.992
2021-01-10 23:00:00,no_habil,Buenos Aires,2198.883
2021-01-11 00:00:00,habil,Buenos Aires,2021.242
2021-01-11 01:00:00,habil,Buenos Aires,1854.467
2021-01-11 02:00:00,habil,Buenos Aires,1754.445
2021-01-11 03:00:00,habil,Buenos Aires,1739.347
2021-01-11 04:00:00,habil,Buenos Aires,1708.083
2021-01-11 05:00:00,habil,Buenos Aires,1650.036
2021-01-11 06:00:00,habil,Buenos Aires,1660.244
2021-01-11 07:00:00,habil,Buenos Aires,1700.648
2021-01-11 08:00:00,habil,Buenos Aires,1801.675
2021-01-11 09:00:00,habil,Buenos Aires,1919.340
2021-01-11 10:00:00,habil,Buenos Aires,1985.403
2021-01-11 11:00:00,habil,Buenos Aires,2031.819
2021-01-11 12:00:00,habil,Buenos Aires,2043.036
2021-01-11 13:00:00,habil,Buenos Aires,2032.708
2021-01-11 14:00:00,habil,Buenos Aires,2022.682
2021-01-11 15:00:00,habil,Buenos Aires,2014.172
2021-01-11 16:00:00,habil,Buenos Aires,1999.899
2021-01-11 17:00:00,habil,Buenos Aires,2008.684
2021-01-11 18:00:00,habil,Buenos Aires,1997.715
2021-01-11 19:00:00,habil,Buenos Aires,2042.949
2021-01-11 20:00:00,habil,Buenos Aires,2200.170
2021-01-11 21:00:00,habil,Buenos Aires,2284.422
2021-01-11 22:00:00,habil,Buenos Aires,2186.580
2021-01-11 23:00:00,habil,Buenos Aires,2039.874
2021-01-12 00:00:00,habil,Buenos Aires,1899.974
2021-01-12 01:00:00,habil,Buenos Aires,1801.158
2021-01-12 02:00:00,habil,Buenos Aires,1757.150
2021-01-12 03:00:00,habil,Buenos Aires,1710.990
2021-01-12 04:00:00,habil,Buenos Aires,1673.145
2021-01-12 05:00:00,habil,Buenos Aires,1647.023
2021-01-12 06:00:00,habil,Buenos Aires,1609.300
2021-01-12 07:00:00,habil,Buenos Aires,1715.504
2021-01-12 08:00:00,habil,Buenos Aires,1789.052
2021-01-12 09:00:00,habil,Buenos Aires,1867.414
2021-01-12 10:00:00,habil,Buenos Aires,1929.985
2021-01-12 11:00:00,habil,Buenos Aires,1975.937
2021-01-12 12:00:00,habil,Buenos Aires,2016.039
2021-01-12 13:00:00,habil,Buenos Aires,2044.482
2021-01-12 14:00:00,habil,Buenos Aires,2024.512
2021-01-12 15:00:00,habil,Buenos Aires,2027.774
2021-01-12 16:00:00,habil,Buenos Aires,2004.818
2021-01-12 17:00:00,habil,Buenos Aires,2020.992
2021-01-12 18:00:00,habil,Buenos Aires,2004.310
2021-01-12 19:00:00,habil,Buenos Aires,2007.462
2021-01-12 20:00:00,habil,Buenos Aires,2167.134
2021-01-12 21:00:00,habil,Buenos Aires,2259.443
2021-01-12 22:00:00,habil,Buenos Aires,2150.631
2021-01-12 23:00:00,habil,Buenos Aires,2034.794
2021-01-13 00:00:00,habil,Buenos Aires,1924.808
2021-01-13 01:00:00,habil,Buenos Aires,1807.354
2021-01-13 02:00:00,habil,Buenos Aires,1738.685
2021-01-13 03:00:00,habil,Buenos Aires,1696.034
2021-01-13 04:00:00,habil,Buenos Aires,1673.420
2021-01-13 05:00:00,habil,Buenos Aires,1655.913
2021-01-13 06:00:00,habil,Buenos Aires,1632.052
2021-01-13 07:00:00,habil,Buenos Aires,1735.200
2021-01-13 08:00:00,habil,Buenos Aires,1861.214
2021-01-13 09:00:00,habil,Buenos Aires,1959.445
2021-01-13 10:00:00,habil,Buenos Aires,2005.288
2021-01-13 11:00:00,habil,Buenos Aires,2074.591
2021-01-13 12:00:00,habil,Buenos Aires,2126.194
2021-01-13 13:00:00,habil,Buenos Aires,2125.450
2021-01-13 14:00:00,habil,Buenos Aires,2134.156
2021-01-13 15:00:00,habil,Buenos Aires,2155.624
2021-01-13 16:00:00,habil,Buenos Aires,2160.079
2021-01-13 17:00:00,habil,Buenos Aires,2147.232
2021-01-13 18:00:00,habil,Buenos Aires,2150.237
2021-01-13 19:00:00,habil,Buenos Aires,2158.337
2021-01-13 20:00:00,habil,Buenos Aires,2264.121
2021-01-13 21:00:00,habil,Buenos Aires,2337.835
2021-01-13 22:00:00,habil,Buenos Aires,2229.044
2021-01-13 23:00:00,habil,Buenos Aires,2101.872
2021-01-14 00:00:00,habil,Buenos Aires,1975.956
2021-01-14 01:00:00,habil,Buenos Aires,1872.831
2021-01-14 02:00:00,habil,Buenos Aires,1790.159
2021-01-14 03:00:00,habil,Buenos Aires,1777.939
2021-01-14 04:00:00,habil,Buenos Aires,1767.546
2021-01-14 05:00:00,habil,Buenos Aires,1745.230
2021-01-14 06:00:00,habil,Buenos Aires,1707.791
2021-01-14 07:00:00,habil,Buenos Aires,1761.608
2021-01-14 08:00:00,habil,Buenos Aires,1864.649
2021-01-14 09:00:00,habil,Buenos Aires,1935.310
2021-01-14 10:00:00,habil,Buenos Aires,1989.096
2021-01-14 11:00:00,habil,Buenos Aires,2052.645
2021-01-14 12:00:00,habil,Buenos Aires,2119.248
2021-01-14 13:00:00,habil,Buenos Aires,2193.978
2021-01-14 14:00:00,habil,Buenos Aires,2177.318
2021-01-14 15:00:00,habil,Buenos Aires,2194.356
2021-01-14 16:00:00,habil,Buenos Aires,2194.678
2021-01-14 17:00:00,habil,Buenos Aires,2188.810
2021-01-14 18:00:00,habil,Buenos Aires,2175.366
2021-01-14 19:00:00,habil,Buenos Aires,2167.398
2021-01-14 20:00:00,habil,Buenos Aires,2306.139
2021-01-14 21:00:00,habil,Buenos Aires,2359.354
2021-01-14 22:00:00,habil,Buenos Aires,2281.782
2021-01-14 23:00:00,habil,Buenos Aires,2141.122
2021-01-15 00:00:00,habil,Buenos Aires,2046.456
2021-01-15 01:00:00,habil,Buenos Aires,1941.486
2021-01-15 02:00:00,habil,Buenos Aires,1862.752
2021-01-15 03:00:00,habil,Buenos Aires,1832.851
2021-01-15 04:00:00,habil,Buenos Aires,1841.146
2021-01-15 05:00:00,habil,Buenos Aires,1820.725
2021-01-15 06:00:00,habil,Buenos Aires,1776.435
2021-01-15 07:00:00,habil,Buenos Aires,1793.383
2021-01-15 08:00:00,habil,Buenos Aires,1904.465
2021-01-15 09:00:00,habil,Buenos Aires,2013.830
2021-01-15 10:00:00,habil,Buenos Aires,2060.603
2021-01-15 11:00:00,habil,Buenos Aires,2094.831
2021-01-15 12:00:00,habil,Buenos Aires,2136.988
2021-01-15 13:00:00,habil,Buenos Aires,2139.180
2021-01-15 14:00:00,habil,Buenos Aires,2141.659
2021-01-15 15:00:00,habil,Buenos Aires,2136.627
2021-01-15 16:00:00,habil,Buenos Aires,2141.294
2021-01-15 17:00:00,habil,Buenos Aires,2161.451
2021-01-15 18:00:00,habil,Buenos Aires,2129.928
2021-01-15 19:00:00,habil,Buenos Aires,2138.264
2021-01-15 20:00:00,habil,Buenos Aires,2252.901
2021-01-15 21:00:00,habil,Buenos Aires,2354.259
2021-01-15 22:00:00,habil,Buenos Aires,2266.902
2021-01-15 23:00:00,habil,Buenos Aires,2152.363
2021-01-16 00:00:00,no_habil,Buenos Aires,2044.703
2021-01-16 01:00:00,no_habil,Buenos Aires,1927.966
2021-01-16 02:00:00,no_habil,Buenos Aires,1864.722
2021-01-16 03:00:00,no_habil,Buenos Aires,1773.439
2021-01-16 04:00:00,no_habil,Buenos Aires,1779.845
2021-01-16 05:00:00,no_habil,Buenos Aires,1771.251
2021-01-16 06:00:00,no_habil,Buenos Aires,1696.180
2021-01-16 07:00:00,no_habil,Buenos Aires,1732.017
2021-01-16 08:00:00,no_habil,Buenos Aires,1843.225
2021-01-16 09:00:00,no_habil,Buenos Aires,1921.068
2021-01-16 10:00:00,no_habil,Buenos Aires,2015.610
2021-01-16 11:00:00,no_habil,Buenos Aires,2044.667
2021-01-16 12:00:00,no_habil,Buenos Aires,2111.285
2021-01-16 13:00:00,no_habil,Buenos Aires,2124.679
2021-01-16 14:00:00,no_habil,Buenos Aires,2107.988
2021-01-16 15:00:00,no_habil,Buenos Aires,2083.478
2021-01-16 16:00:00,no_habil,Buenos Aires,2051.063
2021-01-16 17:00:00,no_habil,Buenos Aires,2058.629
2021-01-16 18:00:00,no_habil,Buenos Aires,2017.560
2021-01-16 19:00:00,no_habil,Buenos Aires,2020.992
2021-01-16 20:00:00,no_habil,Buenos Aires,2145.855
2021-01-16 21:00:00,no_habil,Buenos Aires,2180.296
2021-01-16 22:00:00,no_habil,Buenos Aires,2083.014
2021-01-16 23:00:00,no_habil,Buenos Aires,1977.026
2021-01-17 00:00:00,no_habil,Buenos Aires,1885.335
2021-01-17 01:00:00,no_habil,Buenos Aires,1776.347
2021-01-17 02:00:00,no_habil,Buenos Aires,1700.606
2021-01-17 03:00:00,no_habil,Buenos Aires,1663.498
2021-01-17 04:00:00,no_habil,Buenos Aires,1615.472
2021-01-17 05:00:00,no_habil,Buenos Aires,1579.345
2021-01-17 06:00:00,no_habil,Buenos Aires,1448.304
2021-01-17 07:00:00,no_habil,Buenos Aires,1438.586
2021-01-17 08:00:00,no_habil,Buenos Aires,1464.439
2021-01-17 09:00:00,no_habil,Buenos Aires,1572.626
2021-01-17 10:00:00,no_habil,Buenos Aires,1648.432
2021-01-17 11:00:00,no_habil,Buenos Aires,1687.899
2021-01-17 12:00:00,no_habil,Buenos Aires,1718.057
2021-01-17 13:00:00,no_habil,Buenos Aires,1720.435
2021-01-17 14:00:00,no_habil,Buenos Aires,1699.964
2021-01-17 15:00:00,no_habil,Buenos Aires,1684.960
2021-01-17 16:00:00,no_habil,Buenos Aires,1693.220
2021-01-17 17:00:00,no_habil,Buenos Aires,1690.488
2021-01-17 18:00:00,no_habil,Buenos Aires,1728.242
2021-01-17 19:00:00,no_habil,Buenos Aires,1718.441
2021-01-17 20:00:00,no_habil,Buenos Aires,1882.402
2021-01-17 21:00:00,no_habil,Buenos Aires,2023.383
2021-01-17 22:00:00,no_habil,Buenos Aires,1941.503
2021-01-17 23:00:00,no_habil,Buenos Aires,1852.572
2021-01-18 00:00:00,habil,Buenos Aires,1755.023
2021-01-18 01:00:00,habil,Buenos Aires,1700.558
2021-01-18 02:00:00,habil,Buenos Aires,1641.501
2021-01-18 03:00:00,habil,Buenos Aires,1607.801
2021-01-18 04:00:00,habil,Buenos Aires,1607.244
2021-01-18 05:00:00,habil,Buenos Aires,1613.841
2021-01-18 06:00:00,habil,Buenos Aires,1587.414
2021-01-18 07:00:00,habil,Buenos Aires,1700.317
2021-01-18 08:00:00,habil,Buenos Aires,1810.712
2021-01-18 09:00:00,habil,Buenos Aires,1893.449
2021-01-18 10:00:00,habil,Buenos Aires,1978.848
2021-01-18 11:00:00,habil,Buenos Aires,2053.603
2021-01-18 12:00:00,habil,Buenos Aires,2121.318
2021-01-18 13:00:00,habil,Buenos Aires,2189.897
2021-01-18 14:00:00,habil,Buenos Aires,2219.759
2021-01-18 15:00:00,habil,Buenos Aires,2238.916
2021-01-18 16:00:00,habil,Buenos Aires,2268.210
2021-01-18 17:00:00,habil,Buenos Aires,2285.686
2021-01-18 18:00:00,habil,Buenos Aires,2237.078
2021-01-18 19:00:00,habil,Buenos Aires,2235.946
2021-01-18 20:00:00,habil,Buenos Aires,2355.638
2021-01-18 21:00:00,habil,Buenos Aires,2459.456
2021-01-18 22:00:00,habil,Buenos Aires,2333.224
2021-01-18 23:00:00,habil,Buenos Aires,2226.974
2021-01-19 00:00:00,habil,Buenos Aires,2121.666
2021-01-19 01:00:00,habil,Buenos Aires,1990.681
2021-01-19 02:00:00,habil,Buenos Aires,1909.855
2021-01-19 03:00:00,habil,Buenos Aires,1872.243
2021-01-19 04:00:00,habil,Buenos Aires,1821.245
2021-01-19 05:00:00,habil,Buenos Aires,1827.254
2021-01-19 06:00:00,habil,Buenos Aires,1778.158
2021-01-19 07:00:00,habil,Buenos Aires,1850.516
2021-01-19 08:00:00,habil,Buenos Aires,1980.766
2021-01-19 09:00:00,habil,Buenos Aires,2120.498
2021-01-19 10:00:00,habil,Buenos Aires,2211.568
2021-01-19 11:00:00,habil,Buenos Aires,2307.147
2021-01-19 12:00:00,habil,Buenos Aires,2392.415
2021-01-19 13:00:00,habil,Buenos Aires,2463.561
2021-01-19 14:00:00,habil,Buenos Aires,2482.791
2021-01-19 15:00:00,habil,Buenos Aires,2485.215
2021-01-19 16:00:00,habil,Buenos Aires,2460.325
2021-01-19 17:00:00,habil,Buenos Aires,2471.049
2021-01-19 18:00:00,habil,Buenos Aires,2430.065
2021-01-19 19:00:00,habil,Buenos Aires,2414.403
2021-01-19 20:00:00,habil,Buenos Aires,2532.313
2021-01-19 21:00:00,habil,Buenos Aires,2627.606
2021-01-19 22:00:00,habil,Buenos Aires,2521.636
2021-01-19 23:00:00,habil,Buenos Aires,2371.599
2021-01-20 00:00:00,habil,Buenos Aires,2207.201
2021-01-20 01:00:00,habil,Buenos Aires,2057.278
2021-01-20 02:00:00,habil,Buenos Aires,1993.710
2021-01-20 03:00:00,habil,Buenos Aires,1961.449
2021-01-20 04:00:00,habil,Buenos Aires,1927.059
2021-01-20 05:00:00,habil,Buenos Aires,1922.575
2021-01-20 06:00:00,habil,Buenos Aires,1884.125
2021-01-20 07:00:00,habil,Buenos Aires,1980.383
2021-01-20 08:00:00,habil,Buenos Aires,2107.771
2021-01-20 09:00:00,habil,Buenos Aires,2274.074
2021-01-20 10:00:00,habil,Buenos Aires,2334.558
2021-01-20 11:00:00,habil,Buenos Aires,2485.971
2021-01-20 12:00:00,habil,Buenos Aires,2619.649
2021-01-20 13:00:00,habil,Buenos Aires,2708.659
