timestamp,region,estacion,demanda_mw,demanda_pico_mw,temperatura_c,humedad_pct,presion_hpa,viento_vel_kmh,hora,dia_semana,es_finde,es_feriado,cdd,hdd,dem_lag_24h,dem_lag_168h
2026-01-01 00:00:00,Buenos Aires,LA PLATA AERO,1998.1,2045.0,23.8,50.0,1010.0,13.0,0,3,0,1,5.8,0.0,,
2026-01-01 01:00:00,Buenos Aires,LA PLATA AERO,1990.7,2001.0,22.0,64.0,1008.6,20.0,1,3,0,1,4.0,0.0,,
2026-01-01 02:00:00,Buenos Aires,LA PLATA AERO,1963.5,2009.0,21.0,80.0,1009.2,26.0,2,3,0,1,3.0,0.0,,
2026-01-01 03:00:00,Buenos Aires,LA PLATA AERO,1896.3,1926.0,19.4,80.0,1009.4,26.0,3,3,0,1,1.4,0.0,,
2026-01-01 04:00:00,Buenos Aires,LA PLATA AERO,1810.7,1851.0,18.0,72.0,1009.1,20.0,4,3,0,1,0.0,0.0,,
2026-01-01 05:00:00,Buenos Aires,LA PLATA AERO,1718.4,1778.0,16.8,73.0,1009.8,20.0,5,3,0,1,0.0,1.2,,
2026-01-01 06:00:00,Buenos Aires,LA PLATA AERO,1564.5,1620.0,15.4,81.0,1009.9,7.0,6,3,0,1,0.0,2.6,,
2026-01-01 07:00:00,Buenos Aires,LA PLATA AERO,1568.2,1637.0,16.6,77.0,1010.3,15.0,7,3,0,1,0.0,1.4,,
2026-01-01 08:00:00,Buenos Aires,LA PLATA AERO,1699.6,1723.0,19.5,71.0,1011.0,13.0,8,3,0,1,1.5,0.0,,
2026-01-01 09:00:00,Buenos Aires,LA PLATA AERO,1762.6,1818.0,22.1,62.0,1010.9,15.0,9,3,0,1,4.1,0.0,,
2026-01-01 10:00:00,Buenos Aires,LA PLATA AERO,1827.9,1874.0,25.0,48.0,1010.9,19.0,10,3,0,1,7.0,0.0,,
2026-01-01 11:00:00,Buenos Aires,LA PLATA AERO,1875.2,1924.0,26.4,42.0,1010.9,15.0,11,3,0,1,8.4,0.0,,
2026-01-01 12:00:00,Buenos Aires,LA PLATA AERO,1954.7,1974.0,27.4,38.0,1010.7,7.0,12,3,0,1,9.4,0.0,,
2026-01-01 13:00:00,Buenos Aires,LA PLATA AERO,2005.4,2025.0,26.0,45.0,1009.9,19.0,13,3,0,1,8.0,0.0,,
2026-01-01 14:00:00,Buenos Aires,LA PLATA AERO,2034.2,2057.0,26.9,43.0,1009.1,19.0,14,3,0,1,8.9,0.0,,
2026-01-01 15:00:00,Buenos Aires,LA PLATA AERO,2083.2,2129.0,27.2,36.0,1008.6,19.0,15,3,0,1,9.2,0.0,,
2026-01-01 16:00:00,Buenos Aires,LA PLATA AERO,2127.1,2145.0,27.0,39.0,1008.3,17.0,16,3,0,1,9.0,0.0,,
2026-01-01 17:00:00,Buenos Aires,LA PLATA AERO,2151.1,2176.0,26.7,40.0,1007.8,15.0,17,3,0,1,8.7,0.0,,
2026-01-01 18:00:00,Buenos Aires,LA PLATA AERO,2147.3,2166.0,25.6,48.0,1007.1,17.0,18,3,0,1,7.6,0.0,,
2026-01-01 19:00:00,Buenos Aires,LA PLATA AERO,2143.3,2171.0,24.0,55.0,1007.2,15.0,19,3,0,1,6.0,0.0,,
2026-01-01 20:00:00,Buenos Aires,LA PLATA AERO,2247.8,2373.0,22.4,60.0,1007.6,9.0,20,3,0,1,4.4,0.0,,
2026-01-01 21:00:00,Buenos Aires,LA PLATA AERO,2402.2,2421.0,20.6,66.0,1008.0,7.0,21,3,0,1,2.6,0.0,,
2026-01-01 22:00:00,Buenos Aires,LA PLATA AERO,2356.7,2398.0,19.2,77.0,1008.5,6.0,22,3,0,1,1.2,0.0,,
2026-01-01 23:00:00,Buenos Aires,LA PLATA AERO,2258.8,2303.0,18.2,77.0,1008.8,6.0,23,3,0,1,0.2,0.0,,
2026-01-02 00:00:00,Buenos Aires,LA PLATA AERO,2140.8,2193.0,18.4,80.0,1008.6,0.0,0,4,0,0,0.4,0.0,1998.1,
2026-01-02 01:00:00,Buenos Aires,LA PLATA AERO,2043.4,2096.0,17.3,88.0,1008.2,0.0,1,4,0,0,0.0,0.7,1990.7,
2026-01-02 02:00:00,Buenos Aires,LA PLATA AERO,1947.7,1996.0,16.7,88.0,1008.3,0.0,2,4,0,0,0.0,1.3,1963.5,
2026-01-02 03:00:00,Buenos Aires,LA PLATA AERO,1893.8,1936.0,17.7,91.0,1009.5,17.0,3,4,0,0,0.0,0.3,1896.3,
2026-01-02 04:00:00,Buenos Aires,LA PLATA AERO,1870.5,1889.0,17.4,72.0,1009.6,26.0,4,4,0,0,0.0,0.6,1810.7,
2026-01-02 05:00:00,Buenos Aires,LA PLATA AERO,1918.6,2009.0,17.1,73.0,1009.6,30.0,5,4,0,0,0.0,0.9,1718.4,
2026-01-02 06:00:00,Buenos Aires,LA PLATA AERO,1798.2,1915.0,16.2,75.0,1009.9,19.0,6,4,0,0,0.0,1.8,1564.5,
2026-01-02 07:00:00,Buenos Aires,LA PLATA AERO,1882.1,1920.0,16.4,76.0,1010.8,26.0,7,4,0,0,0.0,1.6,1568.2,
2026-01-02 08:00:00,Buenos Aires,LA PLATA AERO,1966.4,2036.0,17.1,72.0,1011.3,24.0,8,4,0,0,0.0,0.9,1699.6,
2026-01-02 09:00:00,Buenos Aires,LA PLATA AERO,2012.5,2065.0,18.5,59.0,1011.7,20.0,9,4,0,0,0.5,0.0,1762.6,
2026-01-02 10:00:00,Buenos Aires,LA PLATA AERO,2070.8,2114.0,19.9,52.0,1011.1,19.0,10,4,0,0,1.9,0.0,1827.9,
2026-01-02 11:00:00,Buenos Aires,LA PLATA AERO,2132.2,2165.0,21.4,49.0,1010.4,15.0,11,4,0,0,3.4,0.0,1875.2,
2026-01-02 12:00:00,Buenos Aires,LA PLATA AERO,2217.9,2332.0,22.4,43.0,1010.1,11.0,12,4,0,0,4.4,0.0,1954.7,
2026-01-02 13:00:00,Buenos Aires,LA PLATA AERO,2335.6,2416.0,24.6,34.0,1009.1,7.0,13,4,0,0,6.6,0.0,2005.4,
2026-01-02 14:00:00,Buenos Aires,LA PLATA AERO,2443.8,2525.0,26.0,29.0,1008.6,11.0,14,4,0,0,8.0,0.0,2034.2,
2026-01-02 15:00:00,Buenos Aires,LA PLATA AERO,2473.2,2529.0,26.5,25.0,1007.4,11.0,15,4,0,0,8.5,0.0,2083.2,
2026-01-02 16:00:00,Buenos Aires,LA PLATA AERO,2493.8,2563.0,24.6,51.0,1006.4,17.0,16,4,0,0,6.6,0.0,2127.1,
2026-01-02 17:00:00,Buenos Aires,LA PLATA AERO,2499.2,2591.0,23.5,56.0,1005.5,13.0,17,4,0,0,5.5,0.0,2151.1,
2026-01-02 18:00:00,Buenos Aires,LA PLATA AERO,2472.1,2536.0,23.3,57.0,1004.9,13.0,18,4,0,0,5.3,0.0,2147.3,
2026-01-02 19:00:00,Buenos Aires,LA PLATA AERO,2377.2,2417.0,22.5,60.0,1004.3,9.0,19,4,0,0,4.5,0.0,2143.3,
2026-01-02 20:00:00,Buenos Aires,LA PLATA AERO,2527.8,2672.0,21.7,65.0,1004.6,4.0,20,4,0,0,3.7,0.0,2247.8,
2026-01-02 21:00:00,Buenos Aires,LA PLATA AERO,2627.7,2717.0,19.8,70.0,1004.6,4.0,21,4,0,0,1.8,0.0,2402.2,
2026-01-02 22:00:00,Buenos Aires,LA PLATA AERO,2483.6,2534.0,19.0,48.0,1005.1,4.0,22,4,0,0,1.0,0.0,2356.7,
2026-01-02 23:00:00,Buenos Aires,LA PLATA AERO,2388.2,2499.0,19.9,40.0,1005.3,6.0,23,4,0,0,1.9,0.0,2258.8,
2026-01-03 00:00:00,Buenos Aires,LA PLATA AERO,2261.2,2350.0,20.1,41.0,1006.7,11.0,0,5,1,0,2.1,0.0,2140.8,
2026-01-03 01:00:00,Buenos Aires,LA PLATA AERO,2110.0,2225.0,19.4,47.0,1007.2,11.0,1,5,1,0,1.4,0.0,2043.4,
2026-01-03 02:00:00,Buenos Aires,LA PLATA AERO,2005.7,2119.0,18.5,51.0,1008.8,31.0,2,5,1,0,0.5,0.0,1947.7,
2026-01-03 03:00:00,Buenos Aires,LA PLATA AERO,1947.4,2035.0,14.1,79.0,1010.5,31.0,3,5,1,0,0.0,3.9,1893.8,
2026-01-03 04:00:00,Buenos Aires,LA PLATA AERO,1951.6,1990.0,13.1,68.0,1011.0,15.0,4,5,1,0,0.0,4.9,1870.5,
2026-01-03 05:00:00,Buenos Aires,LA PLATA AERO,1871.8,1930.0,11.7,72.0,1012.1,19.0,5,5,1,0,0.0,6.3,1918.6,
2026-01-03 06:00:00,Buenos Aires,LA PLATA AERO,1796.9,1852.0,10.5,80.0,1013.2,11.0,6,5,1,0,0.0,7.5,1798.2,
2026-01-03 07:00:00,Buenos Aires,LA PLATA AERO,1779.1,1856.0,11.6,79.0,1013.9,17.0,7,5,1,0,0.0,6.4,1882.1,
2026-01-03 08:00:00,Buenos Aires,LA PLATA AERO,1876.3,1984.0,13.4,62.0,1014.9,22.0,8,5,1,0,0.0,4.6,1966.4,
2026-01-03 09:00:00,Buenos Aires,LA PLATA AERO,1917.1,1996.0,14.9,48.0,1015.7,24.0,9,5,1,0,0.0,3.1,2012.5,
2026-01-03 10:00:00,Buenos Aires,LA PLATA AERO,1988.4,2073.0,16.2,43.0,1016.0,22.0,10,5,1,0,0.0,1.8,2070.8,
2026-01-03 11:00:00,Buenos Aires,LA PLATA AERO,2009.8,2096.0,17.1,37.0,1016.5,26.0,11,5,1,0,0.0,0.9,2132.2,
2026-01-03 12:00:00,Buenos Aires,LA PLATA AERO,2014.4,2095.0,18.4,32.0,1016.7,26.0,12,5,1,0,0.4,0.0,2217.9,
2026-01-03 13:00:00,Buenos Aires,LA PLATA AERO,1999.0,2103.0,19.8,29.0,1017.0,15.0,13,5,1,0,1.8,0.0,2335.6,
2026-01-03 14:00:00,Buenos Aires,LA PLATA AERO,1948.2,2013.0,20.2,31.0,1017.3,20.0,14,5,1,0,2.2,0.0,2443.8,
2026-01-03 15:00:00,Buenos Aires,LA PLATA AERO,1919.4,1986.0,20.6,46.0,1017.5,19.0,15,5,1,0,2.6,0.0,2473.2,
2026-01-03 16:00:00,Buenos Aires,LA PLATA AERO,1900.2,1970.0,21.1,30.0,1017.3,15.0,16,5,1,0,3.1,0.0,2493.8,
2026-01-03 17:00:00,Buenos Aires,LA PLATA AERO,1938.2,2004.0,22.2,29.0,1017.2,15.0,17,5,1,0,4.2,0.0,2499.2,
2026-01-03 18:00:00,Buenos Aires,LA PLATA AERO,1975.2,2077.0,21.5,32.0,1016.7,13.0,18,5,1,0,3.5,0.0,2472.1,
2026-01-03 19:00:00,Buenos Aires,LA PLATA AERO,1981.9,2053.0,20.1,35.0,1016.5,13.0,19,5,1,0,2.1,0.0,2377.2,
2026-01-03 20:00:00,Buenos Aires,LA PLATA AERO,2127.0,2228.0,18.4,40.0,1016.8,9.0,20,5,1,0,0.4,0.0,2527.8,
2026-01-03 21:00:00,Buenos Aires,LA PLATA AERO,2229.5,2302.0,15.4,49.0,1017.6,6.0,21,5,1,0,0.0,2.6,2627.7,
2026-01-03 22:00:00,Buenos Aires,LA PLATA AERO,2116.8,2225.0,13.5,59.0,1018.5,7.0,22,5,1,0,0.0,4.5,2483.6,
2026-01-03 23:00:00,Buenos Aires,LA PLATA AERO,2009.3,2093.0,11.8,65.0,1019.2,7.0,23,5,1,0,0.0,6.2,2388.2,
2026-01-04 00:00:00,Buenos Aires,LA PLATA AERO,1887.5,1939.0,11.5,67.0,1019.7,11.0,0,6,1,0,0.0,6.5,2261.2,
2026-01-04 01:00:00,Buenos Aires,LA PLATA AERO,1809.9,1857.0,10.3,70.0,1019.4,6.0,1,6,1,0,0.0,7.7,2110.0,
2026-01-04 02:00:00,Buenos Aires,LA PLATA AERO,1717.6,1788.0,9.7,73.0,1019.4,6.0,2,6,1,0,0.0,8.3,2005.7,
2026-01-04 03:00:00,Buenos Aires,LA PLATA AERO,1682.2,1741.0,8.4,80.0,1019.4,2.0,3,6,1,0,0.0,9.6,1947.4,
2026-01-04 04:00:00,Buenos Aires,LA PLATA AERO,1705.3,1744.0,7.7,82.0,1019.4,4.0,4,6,1,0,0.0,10.3,1951.6,
2026-01-04 05:00:00,Buenos Aires,LA PLATA AERO,1620.2,1666.0,7.8,82.0,1019.5,17.0,5,6,1,0,0.0,10.2,1871.8,
2026-01-04 06:00:00,Buenos Aires,LA PLATA AERO,1529.3,1592.0,8.0,82.0,1019.8,6.0,6,6,1,0,0.0,10.0,1796.9,
2026-01-04 07:00:00,Buenos Aires,LA PLATA AERO,1505.8,1584.0,10.4,79.0,1020.4,6.0,7,6,1,0,0.0,7.6,1779.1,
2026-01-04 08:00:00,Buenos Aires,LA PLATA AERO,1509.1,1570.0,14.5,60.0,1021.0,9.0,8,6,1,0,0.0,3.5,1876.3,
2026-01-04 09:00:00,Buenos Aires,LA PLATA AERO,1611.2,1675.0,16.3,56.0,1021.3,19.0,9,6,1,0,0.0,1.7,1917.1,
2026-01-04 10:00:00,Buenos Aires,LA PLATA AERO,1688.1,1756.0,18.1,51.0,1021.7,26.0,10,6,1,0,0.1,0.0,1988.4,
2026-01-04 11:00:00,Buenos Aires,LA PLATA AERO,1781.0,1880.0,19.2,46.0,1021.4,19.0,11,6,1,0,1.2,0.0,2009.8,
2026-01-04 12:00:00,Buenos Aires,LA PLATA AERO,1848.5,1900.0,20.3,43.0,1021.0,17.0,12,6,1,0,2.3,0.0,2014.4,
2026-01-04 13:00:00,Buenos Aires,LA PLATA AERO,1849.5,1909.0,21.2,40.0,1020.8,13.0,13,6,1,0,3.2,0.0,1999.0,
2026-01-04 14:00:00,Buenos Aires,LA PLATA AERO,1830.3,1913.0,22.3,39.0,1020.2,11.0,14,6,1,0,4.3,0.0,1948.2,
2026-01-04 15:00:00,Buenos Aires,LA PLATA AERO,1867.8,1932.0,23.2,36.0,1019.9,15.0,15,6,1,0,5.2,0.0,1919.4,
2026-01-04 16:00:00,Buenos Aires,LA PLATA AERO,1884.7,1945.0,23.7,35.0,1019.6,11.0,16,6,1,0,5.7,0.0,1900.2,
2026-01-04 17:00:00,Buenos Aires,LA PLATA AERO,1911.6,1973.0,22.9,37.0,1019.4,11.0,17,6,1,0,4.9,0.0,1938.2,
2026-01-04 18:00:00,Buenos Aires,LA PLATA AERO,1927.8,1993.0,21.7,48.0,1019.3,19.0,18,6,1,0,3.7,0.0,1975.2,
2026-01-04 19:00:00,Buenos Aires,LA PLATA AERO,1931.3,1987.0,20.3,58.0,1019.1,17.0,19,6,1,0,2.3,0.0,1981.9,
2026-01-04 20:00:00,Buenos Aires,LA PLATA AERO,2042.4,2233.0,19.7,61.0,1018.8,13.0,20,6,1,0,1.7,0.0,2127.0,
2026-01-04 21:00:00,Buenos Aires,LA PLATA AERO,2197.9,2275.0,17.0,95.0,1019.7,0.0,21,6,1,0,0.0,1.0,2229.5,
2026-01-04 22:00:00,Buenos Aires,LA PLATA AERO,2121.7,2172.0,15.5,79.0,1019.9,0.0,22,6,1,0,0.0,2.5,2116.8,
2026-01-04 23:00:00,Buenos Aires,LA PLATA AERO,2060.1,2138.0,14.2,85.0,1019.8,0.0,23,6,1,0,0.0,3.8,2009.3,
2026-01-05 00:00:00,Buenos Aires,LA PLATA AERO,1935.7,2049.0,15.1,79.0,1019.5,0.0,0,0,0,0,0.0,2.9,1887.5,
2026-01-05 01:00:00,Buenos Aires,LA PLATA AERO,1846.4,1932.0,13.3,87.0,1019.0,0.0,1,0,0,0,0.0,4.7,1809.9,
2026-01-05 02:00:00,Buenos Aires,LA PLATA AERO,1781.1,1897.0,13.5,86.0,1018.7,0.0,2,0,0,0,0.0,4.5,1717.6,
2026-01-05 03:00:00,Buenos Aires,LA PLATA AERO,1730.0,1762.0,13.4,88.0,1018.6,4.0,3,0,0,0,0.0,4.6,1682.2,
2026-01-05 04:00:00,Buenos Aires,LA PLATA AERO,1741.4,1804.0,15.3,79.0,1018.6,4.0,4,0,0,0,0.0,2.7,1705.3,
2026-01-05 05:00:00,Buenos Aires,LA PLATA AERO,1733.2,1838.0,12.5,91.0,1018.8,0.0,5,0,0,0,0.0,5.5,1620.2,
2026-01-05 06:00:00,Buenos Aires,LA PLATA AERO,1726.3,1767.0,12.7,86.0,1019.0,0.0,6,0,0,0,0.0,5.3,1529.3,
2026-01-05 07:00:00,Buenos Aires,LA PLATA AERO,1797.5,1907.0,16.0,90.0,1019.3,0.0,7,0,0,0,0.0,2.0,1505.8,
2026-01-05 08:00:00,Buenos Aires,LA PLATA AERO,1975.6,2076.0,21.0,60.0,1019.5,7.0,8,0,0,0,3.0,0.0,1509.1,
2026-01-05 09:00:00,Buenos Aires,LA PLATA AERO,2067.8,2145.0,22.3,58.0,1019.5,11.0,9,0,0,0,4.3,0.0,1611.2,
2026-01-05 10:00:00,Buenos Aires,LA PLATA AERO,2163.2,2255.0,23.7,47.0,1019.4,9.0,10,0,0,0,5.7,0.0,1688.1,
2026-01-05 11:00:00,Buenos Aires,LA PLATA AERO,2218.1,2297.0,24.3,44.0,1019.1,13.0,11,0,0,0,6.3,0.0,1781.0,
2026-01-05 12:00:00,Buenos Aires,LA PLATA AERO,2303.8,2357.0,24.7,39.0,1018.6,13.0,12,0,0,0,6.7,0.0,1848.5,
2026-01-05 13:00:00,Buenos Aires,LA PLATA AERO,2315.2,2372.0,25.3,35.0,1018.0,15.0,13,0,0,0,7.3,0.0,1849.5,
2026-01-05 14:00:00,Buenos Aires,LA PLATA AERO,2336.5,2408.0,25.6,35.0,1017.1,11.0,14,0,0,0,7.6,0.0,1830.3,
2026-01-05 15:00:00,Buenos Aires,LA PLATA AERO,2379.5,2423.0,26.9,35.0,1016.5,11.0,15,0,0,0,8.9,0.0,1867.8,
2026-01-05 16:00:00,Buenos Aires,LA PLATA AERO,2389.6,2452.0,27.0,37.0,1015.7,7.0,16,0,0,0,9.0,0.0,1884.7,
2026-01-05 17:00:00,Buenos Aires,LA PLATA AERO,2348.3,2387.0,26.5,36.0,1014.9,7.0,17,0,0,0,8.5,0.0,1911.6,
2026-01-05 18:00:00,Buenos Aires,LA PLATA AERO,2327.7,2375.0,26.4,38.0,1014.3,9.0,18,0,0,0,8.4,0.0,1927.8,
2026-01-05 19:00:00,Buenos Aires,LA PLATA AERO,2301.4,2338.0,24.7,44.0,1014.2,13.0,19,0,0,0,6.7,0.0,1931.3,
2026-01-05 20:00:00,Buenos Aires,LA PLATA AERO,2445.9,2595.0,22.9,56.0,1014.3,11.0,20,0,0,0,4.9,0.0,2042.4,
2026-01-05 21:00:00,Buenos Aires,LA PLATA AERO,2631.8,2734.0,20.5,70.0,1014.5,7.0,21,0,0,0,2.5,0.0,2197.9,
2026-01-05 22:00:00,Buenos Aires,LA PLATA AERO,2521.2,2611.0,20.2,74.0,1014.6,9.0,22,0,0,0,2.2,0.0,2121.7,
2026-01-05 23:00:00,Buenos Aires,LA PLATA AERO,2426.1,2529.0,19.2,84.0,1014.5,7.0,23,0,0,0,1.2,0.0,2060.1,
2026-01-06 00:00:00,Buenos Aires,LA PLATA AERO,2274.5,2383.0,19.4,81.0,1014.5,7.0,0,1,0,0,1.4,0.0,1935.7,
2026-01-06 01:00:00,Buenos Aires,LA PLATA AERO,2090.5,2227.0,19.5,79.0,1014.1,6.0,1,1,0,0,1.5,0.0,1846.4,
2026-01-06 02:00:00,Buenos Aires,LA PLATA AERO,2045.0,2094.0,17.8,84.0,1013.6,0.0,2,1,0,0,0.0,0.2,1781.1,
2026-01-06 03:00:00,Buenos Aires,LA PLATA AERO,2033.5,2109.0,16.7,93.0,1013.6,0.0,3,1,0,0,0.0,1.3,1730.0,
2026-01-06 04:00:00,Buenos Aires,LA PLATA AERO,2039.7,2098.0,15.3,96.0,1013.4,4.0,4,1,0,0,0.0,2.7,1741.4,
2026-01-06 05:00:00,Buenos Aires,LA PLATA AERO,2023.2,2085.0,17.9,77.0,1013.6,6.0,5,1,0,0,0.0,0.1,1733.2,
2026-01-06 06:00:00,Buenos Aires,LA PLATA AERO,1918.8,1995.0,19.0,72.0,1013.4,6.0,6,1,0,0,1.0,0.0,1726.3,
2026-01-06 07:00:00,Buenos Aires,LA PLATA AERO,2045.0,2137.0,21.9,61.0,1013.7,11.0,7,1,0,0,3.9,0.0,1797.5,
2026-01-06 08:00:00,Buenos Aires,LA PLATA AERO,2169.8,2263.0,23.0,57.0,1013.7,17.0,8,1,0,0,5.0,0.0,1975.6,
2026-01-06 09:00:00,Buenos Aires,LA PLATA AERO,2295.1,2377.0,24.3,52.0,1013.7,17.0,9,1,0,0,6.3,0.0,2067.8,
2026-01-06 10:00:00,Buenos Aires,LA PLATA AERO,2442.8,2663.0,26.2,47.0,1013.5,13.0,10,1,0,0,8.2,0.0,2163.2,
2026-01-06 11:00:00,Buenos Aires,LA PLATA AERO,2596.0,2720.0,27.0,42.0,1013.2,17.0,11,1,0,0,9.0,0.0,2218.1,
2026-01-06 12:00:00,Buenos Aires,LA PLATA AERO,2683.8,2766.0,28.0,38.0,1012.4,15.0,12,1,0,0,10.0,0.0,2303.8,
2026-01-06 13:00:00,Buenos Aires,LA PLATA AERO,2751.2,2844.0,29.5,38.0,1011.9,13.0,13,1,0,0,11.5,0.0,2315.2,
2026-01-06 14:00:00,Buenos Aires,LA PLATA AERO,2723.2,2824.0,28.9,35.0,1011.1,11.0,14,1,0,0,10.9,0.0,2336.5,
2026-01-06 15:00:00,Buenos Aires,LA PLATA AERO,2717.2,2800.0,29.2,34.0,1010.5,7.0,15,1,0,0,11.2,0.0,2379.5,
2026-01-06 16:00:00,Buenos Aires,LA PLATA AERO,2754.6,2869.0,30.0,36.0,1010.0,7.0,16,1,0,0,12.0,0.0,2389.6,
2026-01-06 17:00:00,Buenos Aires,LA PLATA AERO,2766.7,2828.0,29.7,37.0,1009.4,7.0,17,1,0,0,11.7,0.0,2348.3,
2026-01-06 18:00:00,Buenos Aires,LA PLATA AERO,2669.6,2753.0,29.8,35.0,1008.7,7.0,18,1,0,0,11.8,0.0,2327.7,
2026-01-06 19:00:00,Buenos Aires,LA PLATA AERO,2674.9,2716.0,28.1,40.0,1008.7,11.0,19,1,0,0,10.1,0.0,2301.4,
2026-01-06 20:00:00,Buenos Aires,LA PLATA AERO,2783.8,2908.0,24.7,60.0,1008.8,15.0,20,1,0,0,6.7,0.0,2445.9,
2026-01-06 21:00:00,Buenos Aires,LA PLATA AERO,2823.0,2924.0,23.5,70.0,1008.8,13.0,21,1,0,0,5.5,0.0,2631.8,
2026-01-06 22:00:00,Buenos Aires,LA PLATA AERO,2689.2,2776.0,23.0,76.0,1009.3,11.0,22,1,0,0,5.0,0.0,2521.2,
2026-01-06 23:00:00,Buenos Aires,LA PLATA AERO,2583.2,2670.0,22.2,80.0,1009.9,0.0,23,1,0,0,4.2,0.0,2426.1,
2026-01-07 00:00:00,Buenos Aires,LA PLATA AERO,2434.2,2505.0,21.0,89.0,1009.5,4.0,0,2,0,0,3.0,0.0,2274.5,
2026-01-07 01:00:00,Buenos Aires,LA PLATA AERO,2307.2,2393.0,21.5,89.0,1008.9,0.0,1,2,0,0,3.5,0.0,2090.5,
2026-01-07 02:00:00,Buenos Aires,LA PLATA AERO,2235.9,2370.0,22.2,84.0,1008.6,4.0,2,2,0,0,4.2,0.0,2045.0,
2026-01-07 03:00:00,Buenos Aires,LA PLATA AERO,2143.3,2252.0,21.7,86.0,1008.4,4.0,3,2,0,0,3.7,0.0,2033.5,
2026-01-07 04:00:00,Buenos Aires,LA PLATA AERO,2153.4,2224.0,20.4,91.0,1008.3,0.0,4,2,0,0,2.4,0.0,2039.7,
2026-01-07 05:00:00,Buenos Aires,LA PLATA AERO,2093.0,2162.0,19.7,95.0,1008.5,0.0,5,2,0,0,1.7,0.0,2023.2,
2026-01-07 06:00:00,Buenos Aires,LA PLATA AERO,2038.6,2093.0,19.6,92.0,1008.7,4.0,6,2,0,0,1.6,0.0,1918.8,
2026-01-07 07:00:00,Buenos Aires,LA PLATA AERO,2099.4,2166.0,20.8,80.0,1010.6,6.0,7,2,0,0,2.8,0.0,2045.0,
2026-01-07 08:00:00,Buenos Aires,LA PLATA AERO,2255.3,2361.0,21.2,82.0,1011.5,6.0,8,2,0,0,3.2,0.0,2169.8,
2026-01-07 09:00:00,Buenos Aires,LA PLATA AERO,2325.5,2426.0,22.4,71.0,1011.7,24.0,9,2,0,0,4.4,0.0,2295.1,
2026-01-07 10:00:00,Buenos Aires,LA PLATA AERO,2404.4,2456.0,23.4,65.0,1012.2,22.0,10,2,0,0,5.4,0.0,2442.8,
2026-01-07 11:00:00,Buenos Aires,LA PLATA AERO,2465.0,2573.0,24.3,59.0,1012.5,13.0,11,2,0,0,6.3,0.0,2596.0,
2026-01-07 12:00:00,Buenos Aires,LA PLATA AERO,2482.2,2574.0,25.7,54.0,1012.7,15.0,12,2,0,0,7.7,0.0,2683.8,
2026-01-07 13:00:00,Buenos Aires,LA PLATA AERO,2529.5,2672.0,27.2,54.0,1012.6,7.0,13,2,0,0,9.2,0.0,2751.2,
2026-01-07 14:00:00,Buenos Aires,LA PLATA AERO,2545.9,2645.0,27.4,50.0,1012.8,28.0,14,2,0,0,9.4,0.0,2723.2,
2026-01-07 15:00:00,Buenos Aires,LA PLATA AERO,2524.2,2617.0,23.9,65.0,1013.8,31.0,15,2,0,0,5.9,0.0,2717.2,
2026-01-07 16:00:00,Buenos Aires,LA PLATA AERO,2498.1,2587.0,24.1,59.0,1014.6,33.0,16,2,0,0,6.1,0.0,2754.6,
2026-01-07 17:00:00,Buenos Aires,LA PLATA AERO,2449.1,2539.0,21.7,57.0,1015.9,24.0,17,2,0,0,3.7,0.0,2766.7,
2026-01-07 18:00:00,Buenos Aires,LA PLATA AERO,2383.3,2438.0,21.9,48.0,1016.8,33.0,18,2,0,0,3.9,0.0,2669.6,
2026-01-07 19:00:00,Buenos Aires,LA PLATA AERO,2391.9,2474.0,19.9,44.0,1017.7,37.0,19,2,0,0,1.9,0.0,2674.9,
2026-01-07 20:00:00,Buenos Aires,LA PLATA AERO,2461.5,2639.0,18.6,41.0,1018.4,19.0,20,2,0,0,0.6,0.0,2783.8,
2026-01-07 21:00:00,Buenos Aires,LA PLATA AERO,2509.8,2578.0,16.7,58.0,1019.5,20.0,21,2,0,0,0.0,1.3,2823.0,
2026-01-07 22:00:00,Buenos Aires,LA PLATA AERO,2440.8,2506.0,14.9,64.0,1020.7,13.0,22,2,0,0,0.0,3.1,2689.2,
2026-01-07 23:00:00,Buenos Aires,LA PLATA AERO,2315.8,2410.0,13.7,72.0,1020.9,11.0,23,2,0,0,0.0,4.3,2583.2,
2026-01-08 00:00:00,Buenos Aires,LA PLATA AERO,2191.4,2280.0,11.6,76.0,1021.1,9.0,0,3,0,0,0.0,6.4,2434.2,1998.1
2026-01-08 01:00:00,Buenos Aires,LA PLATA AERO,2036.7,2127.0,10.0,82.0,1021.1,9.0,1,3,0,0,0.0,8.0,2307.2,1990.7
2026-01-08 02:00:00,Buenos Aires,LA PLATA AERO,1982.5,2066.0,9.0,87.0,1020.9,7.0,2,3,0,0,0.0,9.0,2235.9,1963.5
2026-01-08 03:00:00,Buenos Aires,LA PLATA AERO,1924.7,2037.0,9.0,90.0,1020.2,11.0,3,3,0,0,0.0,9.0,2143.3,1896.3
2026-01-08 04:00:00,Buenos Aires,LA PLATA AERO,1963.8,2017.0,8.5,96.0,1020.2,9.0,4,3,0,0,0.0,9.5,2153.4,1810.7
2026-01-08 05:00:00,Buenos Aires,LA PLATA AERO,1941.5,2064.0,8.9,92.0,1020.2,11.0,5,3,0,0,0.0,9.1,2093.0,1718.4
